Date,sma5,sma20,sma50,ema12,ema26,price_vs_sma20,sma_crossover,macd,macd_signal,rsi_14,vol20,vol5,vol_ratio,BB_middle,BB_upper,BB_lower,BB_percent,Bandwith,volume_ratio,ret_lag1,ret_lag2,ret_lag3,ret_lag4,ret_lag5,mom_10,mom_21,mom_63
2019-07-23,49.16371383666992,48.47265682220459,46.32710914611816,48.877032058312544,48.13022951840079,0.030580898111129295,1,0.746802539911755,0.7177215986338813,64.32990748748107,0.19330813121405044,0.23393241572036816,1.2101530041761894,48.47265682220459,49.965886398016025,46.97942724639316,0.9963528058470371,0.061611212328984935,0.9141281687854156,0.0225964764808167,-0.0150400333090406,0.0112958005731296,-0.0056392461634296,-0.0034661920560208,0.0353635082686103,0.0381670716516703,0.01690967952358403
2019-07-24,49.41822357177735,48.629333686828616,46.436902923583986,49.0366151107897,48.26238450958697,0.02642413776139163,1,0.7742306012027242,0.72902339914765,63.93135909249908,0.18214834443449382,0.22341907224080573,1.2265775620110242,48.629333686828616,50.02980375774214,47.228863615915095,0.958770322648614,0.05759774871407879,0.7580885968893367,0.007787547292407,0.0225964764808167,-0.0150400333090406,0.0112958005731296,-0.0056392461634296,0.0370702409311941,0.049369672800887596,0.01037697309497523
2019-07-25,49.48328552246094,48.71568584442139,46.5247380065918,49.11092750773251,48.35551496746335,0.016503100234780854,1,0.7554125402691625,0.7343012273719526,60.04391619823286,0.1728953554837301,0.23174120890185904,1.3403553163905926,48.71568584442139,50.11189541557854,47.319476273264236,0.7879080129175293,0.05732073959160059,0.7256817874718993,-0.0008145105240037,0.007787547292407,0.0225964764808167,-0.0150400333090406,0.0112958005731296,0.0264157545535501,0.04956179925433089,0.01110606611691933
2019-07-26,49.7296630859375,48.81136684417724,46.6052059173584,49.20030411542961,48.45450463341153,0.018039007520467942,1,0.7457994820180787,0.7366008783011779,61.1539815492941,0.17281333659237444,0.18116292428899086,1.048315644274094,48.81136684417724,50.19933991441072,47.423393773943765,0.8171922541113545,0.0568708954479545,0.9271353465318921,-0.007938500107343,-0.0008145105240037,0.007787547292407,0.0225964764808167,-0.0150400333090406,0.025786446575143597,0.0568969401939302,0.012284109077128128
2019-07-29,49.84735107421875,48.95201778411865,46.698972930908205,49.34732165480011,48.58053526214683,0.024593477280722364,1,0.7667863926532803,0.7426379811715985,64.05183697652708,0.1694473080853903,0.11081684089140655,0.6539899756658403,48.95201778411865,50.28235184933744,47.62168371889987,0.9524804591173293,0.0543525732110018,1.1695292344535562,0.0034719745824897,-0.007938500107343,-0.0008145105240037,0.007787547292407,0.0225964764808167,0.0216045669700392,0.03897057914081249,0.02054167235897953
2019-07-30,49.84448165893555,49.038489723205565,46.79360137939453,49.43860249640689,48.68128428904293,0.018396924683666604,1,0.7573182073639586,0.7455740264100706,61.750485907492745,0.1611282874036844,0.10667283993117475,0.6620367016247176,49.038489723205565,50.39072279763284,47.68625664877829,0.8335805857361814,0.055149866240166164,1.7987884467529054,0.0092950677821967,0.0034719745824897,-0.007938500107343,-0.0008145105240037,0.007787547292407,0.021548384551202,0.04856588649025329,0.028320287533098128
2019-07-31,50.05354309082031,49.16179790496826,46.9368830871582,49.67260658293474,48.850050568287,0.03656967870347039,1,0.8225560146477378,0.7609704240576042,67.6715736572225,0.17353209818165646,0.17784429880850455,1.0248495850164503,49.16179790496826,50.73627623608051,47.58731957385601,1.0709291510539858,0.0640529190635291,3.224914380672317,-0.0043012730248333,0.0092950677821967,0.0034719745824897,-0.007938500107343,-0.0008145105240037,0.0207133035823895,0.0534183959453097,0.04346292500042423
2019-08-01,50.12099761962891,49.20987758636475,47.041318817138674,49.70096223709261,48.92463336581841,0.01314859496369647,1,0.7763288712742025,0.7640421135009239,57.32897748178966,0.19219207925178364,0.2502813371750073,1.3022458477444487,49.20987758636475,50.808634728886815,47.61112044384268,0.7023574223335358,0.0649770826889867,2.2873462322318328,0.0201984893500042,-0.0043012730248333,0.0092950677821967,0.0034719745824897,-0.007938500107343,0.046551039095823296,0.05544219990148759,0.015742756949219526
2019-08-02,49.94302749633789,49.207364845275876,47.14293144226074,49.562664176202766,48.91555125289176,-0.008237384896382927,1,0.6471129233110062,0.7406562754629404,49.53022259194662,0.20795212069211114,0.295228881335052,1.4196964202743607,49.207364845275876,50.80864441343683,47.60608527711492,0.3734324686248232,0.06508292298097668,1.647944409940393,-0.02187646234549,0.0201984893500042,-0.0043012730248333,0.0092950677821967,0.0034719745824897,0.013378776177203705,0.027728214495025688,0.00039503759225192545
2019-08-05,49.1613151550293,49.127471160888675,47.20837715148926,49.05261682829387,48.7179071908105,-0.05862534093524985,1,0.3347096374833711,0.6594669478670266,36.55954934032764,0.27398573421360817,0.4301416533451119,1.5699417875886907,49.127471160888675,51.12526131098978,47.12968101078757,-0.22082514420946497,0.08133087671288819,2.0036698061687623,-0.0213854651786633,-0.02187646234549,0.0201984893500042,-0.0043012730248333,0.0092950677821967,0.007033344307581003,-0.001909977998733707,-0.03334501088824117
2019-08-06,48.59775238037109,49.07676010131836,47.294633331298826,48.75572704731837,48.59975356570995,-0.03981368870584312,0,0.15597348160842017,0.5587682546153053,42.15051165028856,0.2823237063207747,0.4964388110476949,1.7584028543591155,49.07676010131836,51.226141980080605,46.92737822255611,0.04546772989208709,0.08759265584463509,1.3312395070243017,-0.053767500922281,-0.0213854651786633,-0.02187646234549,0.0201984893500042,-0.0043012730248333,-0.0693306330955167,-0.054796740267516304,-0.07154938014279356
2019-08-07,47.92798919677735,49.02664775848389,47.394189453125,48.57958644632619,48.52649871942545,-0.028878878780157713,0,0.05308772690074193,0.45763214907239264,45.05703835809319,0.28256518149043297,0.46012790509004964,1.6283956241991144,49.02664775848389,51.26638502950035,46.78691048746743,0.1839284151903671,0.09136815888575128,1.205177316684863,0.0187533622469344,-0.053767500922281,-0.0213854651786633,-0.02187646234549,0.0201984893500042,-0.0583648181409893,-0.015213762579972007,-0.025468883743697865
2019-08-08,47.68878707885742,49.0467414855957,47.51881378173828,48.59209741540852,48.53645494356885,-0.007866653900905685,0,0.05564247183966842,0.3772342136258478,50.7871667263672,0.2927271617205926,0.512191717547075,1.7497239222233871,49.0467414855957,51.26458624070185,46.828896730489554,0.41301606225005855,0.0904380061928272,0.9637607131604479,0.0103022362911549,0.0187533622469344,-0.053767500922281,-0.0213854651786633,-0.02187646234549,-0.0472480713258307,-0.010992340918640308,-0.015363840284216364
